ProductID,TransactionType,Quantity,TransactionDate
221,Sale,-3,2023-11-02
179,Sale,-4,2023-11-02
397,Sale,-2,2023-11-02
187,Sale,-4,2023-11-02
95,Sale,-5,2023-11-02
318,Sale,-5,2023-11-02
478,Sale,-2,2023-11-02
304,Sale,-2,2023-11-02
439,Sale,-3,2023-11-02
2,Sale,-1,2023-11-02
496,Sale,-4,2023-11-02
8,Sale,-1,2023-11-02
297,Sale,-1,2023-11-02
415,Sale,-4,2023-11-02
193,Sale,-5,2023-11-02
292,Sale,-4,2023-11-02
497,Sale,-5,2023-11-03
127,Sale,-3,2023-11-03
183,Sale,-4,2023-11-03
393,Sale,-3,2023-11-03
285,Sale,-3,2023-11-03
380,Sale,-2,2023-11-03
297,Sale,-3,2023-11-03
323,Sale,-1,2023-11-03
240,Sale,-1,2023-11-03
471,Sale,-1,2023-11-03
466,Sale,-1,2023-11-03
272,Sale,-1,2023-11-03
461,Sale,-1,2023-11-03
418,Sale,-4,2023-11-03
478,Sale,-1,2023-11-03
380,Sale,-3,2023-11-03
383,Sale,-3,2023-11-03
106,Sale,-1,2023-11-03
455,Sale,-3,2023-11-03
125,Sale,-3,2023-11-03
303,Sale,-5,2023-11-03
250,Sale,-4,2023-11-03
493,Sale,-2,2023-11-03
79,Sale,-1,2023-11-03
1,Sale,-5,2023-11-03
273,Sale,-1,2023-11-03
263,Sale,-2,2023-11-03
133,Sale,-1,2023-11-03
183,Sale,-3,2023-11-03
481,Sale,-1,2023-11-03
86,Sale,-1,2023-11-03
18,Sale,-2,2023-11-03
116,Sale,-3,2023-11-04
135,Sale,-3,2023-11-04
281,Sale,-1,2023-11-04
169,Sale,-2,2023-11-04
126,Sale,-1,2023-11-04
194,Sale,-3,2023-11-04
485,Sale,-3,2023-11-04
19,Sale,-3,2023-11-04
416,Sale,-4,2023-11-04
374,Sale,-3,2023-11-04
37,Sale,-5,2023-11-04
353,Sale,-2,2023-11-04
386,Sale,-1,2023-11-04
462,Sale,-5,2023-11-04
445,Sale,-1,2023-11-04
210,Sale,-4,2023-11-04
270,Sale,-2,2023-11-04
312,Sale,-2,2023-11-04
474,Sale,-2,2023-11-04
342,Sale,-2,2023-11-04
290,Sale,-1,2023-11-04
386,Sale,-5,2023-11-04
115,Sale,-4,2023-11-04
420,Sale,-5,2023-11-04
17,Sale,-3,2023-11-04
217,Sale,-3,2023-11-04
420,Sale,-1,2023-11-04
410,Sale,-2,2023-11-04
481,Sale,-1,2023-11-04
47,Sale,-3,2023-11-04
95,Sale,-4,2023-11-04
319,Sale,-5,2023-11-04
134,Sale,-2,2023-11-04
155,Sale,-2,2023-11-04
424,Sale,-3,2023-11-04
104,Sale,-4,2023-11-04
250,Sale,-2,2023-11-04
120,Sale,-5,2023-11-04
332,Sale,-5,2023-11-04
91,Sale,-3,2023-11-04
264,Sale,-1,2023-11-04
195,Sale,-4,2023-11-04
39,Sale,-3,2023-11-05
73,Sale,-2,2023-11-05
258,Sale,-2,2023-11-05
2,Sale,-1,2023-11-05
497,Sale,-3,2023-11-05
441,Sale,-2,2023-11-05
330,Sale,-2,2023-11-05
367,Sale,-1,2023-11-05
450,Sale,-3,2023-11-05
176,Sale,-2,2023-11-05
333,Sale,-4,2023-11-05
279,Sale,-1,2023-11-05
298,Sale,-1,2023-11-05
175,Sale,-5,2023-11-05
36,Sale,-3,2023-11-05
446,Sale,-4,2023-11-05
247,Sale,-2,2023-11-05
385,Sale,-4,2023-11-05
321,Sale,-4,2023-11-05
255,Sale,-4,2023-11-05
157,Sale,-3,2023-11-05
58,Sale,-1,2023-11-05
332,Sale,-3,2023-11-05
168,Sale,-4,2023-11-05
140,Sale,-2,2023-11-05
35,Sale,-3,2023-11-05
89,Sale,-5,2023-11-05
6,Sale,-1,2023-11-05
381,Sale,-1,2023-11-05
87,Sale,-4,2023-11-05
68,Sale,-4,2023-11-05
425,Sale,-3,2023-11-05
183,Sale,-2,2023-11-05
51,Sale,-1,2023-11-05
447,Sale,-2,2023-11-05
289,Sale,-2,2023-11-05
202,Sale,-3,2023-11-05
127,Sale,-2,2023-11-05
402,Sale,-3,2023-11-05
163,Sale,-4,2023-11-05
19,Sale,-3,2023-11-05
59,Sale,-4,2023-11-05
11,Sale,-4,2023-11-05
209,Sale,-5,2023-11-05
470,Sale,-2,2023-11-05
317,Sale,-4,2023-11-05
304,Sale,-3,2023-11-05
456,Sale,-4,2023-11-05
340,Sale,-4,2023-11-05
220,Sale,-4,2023-11-05
70,Sale,-4,2023-11-05
27,Sale,-4,2023-11-05
223,Sale,-5,2023-11-05
214,Sale,-5,2023-11-05
391,Sale,-5,2023-11-05
36,Sale,-5,2023-11-05
70,Sale,-4,2023-11-05
389,Sale,-1,2023-11-06
260,Sale,-1,2023-11-06
90,Sale,-1,2023-11-06
84,Sale,-4,2023-11-06
217,Sale,-1,2023-11-06
444,Sale,-4,2023-11-06
34,Sale,-1,2023-11-06
75,Sale,-4,2023-11-06
259,Sale,-1,2023-11-06
498,Sale,-1,2023-11-06
235,Sale,-2,2023-11-06
200,Sale,-2,2023-11-06
81,Sale,-5,2023-11-06
497,Sale,-1,2023-11-06
69,Sale,-4,2023-11-06
149,Sale,-2,2023-11-06
71,Sale,-2,2023-11-06
250,Sale,-5,2023-11-06
391,Sale,-5,2023-11-06
128,Sale,-1,2023-11-06
437,Sale,-1,2023-11-06
101,Sale,-1,2023-11-06
356,Sale,-3,2023-11-06
319,Sale,-4,2023-11-06
453,Sale,-4,2023-11-07
318,Sale,-1,2023-11-07
135,Sale,-3,2023-11-07
498,Sale,-2,2023-11-07
330,Sale,-2,2023-11-07
398,Sale,-2,2023-11-07
32,Sale,-2,2023-11-07
180,Sale,-1,2023-11-07
136,Sale,-5,2023-11-07
305,Sale,-5,2023-11-08
131,Sale,-1,2023-11-08
367,Sale,-2,2023-11-08
149,Sale,-5,2023-11-08
473,Sale,-2,2023-11-08
102,Sale,-2,2023-11-08
402,Sale,-3,2023-11-08
167,Sale,-1,2023-11-08
122,Sale,-4,2023-11-08
171,Sale,-2,2023-11-08
448,Sale,-5,2023-11-08
236,Sale,-4,2023-11-08
337,Sale,-4,2023-11-08
14,Sale,-3,2023-11-08
361,Sale,-4,2023-11-08
134,Sale,-5,2023-11-08
239,Sale,-2,2023-11-08
121,Sale,-3,2023-11-08
377,Sale,-4,2023-11-08
203,Sale,-3,2023-11-08
155,Sale,-1,2023-11-08
47,Sale,-2,2023-11-08
406,Sale,-2,2023-11-08
484,Sale,-5,2023-11-08
434,Sale,-5,2023-11-08
287,Sale,-3,2023-11-08
286,Sale,-2,2023-11-08
441,Sale,-4,2023-11-08
34,Sale,-4,2023-11-08
49,Sale,-3,2023-11-08
304,Sale,-2,2023-11-08
187,Sale,-4,2023-11-08
45,Sale,-3,2023-11-08
457,Sale,-2,2023-11-08
151,Sale,-1,2023-11-08
47,Sale,-1,2023-11-08
265,Sale,-5,2023-11-08
191,Sale,-5,2023-11-08
347,Sale,-2,2023-11-08
188,Sale,-4,2023-11-08
289,Sale,-2,2023-11-08
243,Sale,-2,2023-11-08
154,Sale,-1,2023-11-08
172,Sale,-3,2023-11-08
485,Sale,-4,2023-11-08
294,Sale,-5,2023-11-08
381,Sale,-3,2023-11-08
165,Sale,-5,2023-11-08
3,Sale,-4,2023-11-08
318,Sale,-4,2023-11-09
378,Sale,-1,2023-11-09
43,Sale,-5,2023-11-09
369,Sale,-2,2023-11-09
256,Sale,-2,2023-11-09
171,Sale,-5,2023-11-09
292,Sale,-3,2023-11-09
137,Sale,-4,2023-11-09
45,Sale,-4,2023-11-09
275,Sale,-1,2023-11-09
5,Sale,-2,2023-11-09
388,Sale,-1,2023-11-09
276,Sale,-5,2023-11-09
85,Sale,-4,2023-11-09
83,Sale,-1,2023-11-09
219,Sale,-2,2023-11-09
271,Sale,-2,2023-11-09
16,Sale,-1,2023-11-09
341,Sale,-3,2023-11-09
86,Sale,-5,2023-11-09
481,Sale,-5,2023-11-09
277,Sale,-1,2023-11-09
426,Sale,-3,2023-11-09
31,Sale,-2,2023-11-09
291,Sale,-5,2023-11-09
119,Sale,-4,2023-11-09
131,Sale,-3,2023-11-09
32,Sale,-3,2023-11-09
102,Sale,-1,2023-11-10
443,Sale,-1,2023-11-10
40,Sale,-2,2023-11-10
433,Sale,-1,2023-11-10
303,Sale,-2,2023-11-10
418,Sale,-3,2023-11-10
128,Sale,-3,2023-11-10
275,Sale,-5,2023-11-10
61,Sale,-2,2023-11-10
116,Sale,-2,2023-11-10
55,Sale,-2,2023-11-10
464,Sale,-2,2023-11-10
425,Sale,-3,2023-11-10
323,Sale,-4,2023-11-10
173,Sale,-2,2023-11-10
117,Sale,-5,2023-11-10
486,Sale,-2,2023-11-10
7,Sale,-3,2023-11-10
203,Sale,-1,2023-11-10
446,Sale,-5,2023-11-10
94,Sale,-2,2023-11-10
204,Sale,-3,2023-11-10
351,Sale,-3,2023-11-10
282,Sale,-3,2023-11-10
256,Sale,-3,2023-11-10
323,Sale,-3,2023-11-10
340,Sale,-3,2023-11-10
303,Sale,-2,2023-11-10
348,Sale,-2,2023-11-11
402,Sale,-1,2023-11-11
37,Sale,-2,2023-11-11
2,Sale,-1,2023-11-11
175,Sale,-1,2023-11-11
38,Sale,-4,2023-11-11
352,Sale,-4,2023-11-11
26,Sale,-2,2023-11-11
64,Sale,-1,2023-11-11
388,Sale,-5,2023-11-11
218,Sale,-2,2023-11-11
378,Sale,-3,2023-11-11
187,Sale,-2,2023-11-11
399,Sale,-1,2023-11-11
14,Sale,-4,2023-11-11
158,Sale,-3,2023-11-11
270,Sale,-4,2023-11-11
387,Sale,-2,2023-11-11
402,Sale,-5,2023-11-11
424,Sale,-3,2023-11-11
493,Sale,-4,2023-11-11
426,Sale,-2,2023-11-11
40,Sale,-5,2023-11-11
428,Sale,-2,2023-11-11
42,Sale,-1,2023-11-11
476,Sale,-2,2023-11-11
444,Sale,-5,2023-11-11
152,Sale,-5,2023-11-11
21,Sale,-5,2023-11-11
277,Sale,-3,2023-11-11
475,Sale,-3,2023-11-11
240,Sale,-5,2023-11-11
250,Sale,-1,2023-11-11
363,Sale,-1,2023-11-11
299,Sale,-2,2023-11-11
89,Sale,-4,2023-11-11
303,Sale,-3,2023-11-11
428,Sale,-2,2023-11-11
292,Sale,-5,2023-11-11
37,Sale,-4,2023-11-11
130,Sale,-5,2023-11-11
356,Sale,-3,2023-11-11
435,Sale,-5,2023-11-11
87,Sale,-2,2023-11-11
11,Sale,-3,2023-11-11
5,Sale,-4,2023-11-11
325,Sale,-4,2023-11-11
497,Sale,-3,2023-11-11
278,Sale,-4,2023-11-11
178,Sale,-1,2023-11-11
375,Sale,-3,2023-11-11
443,Sale,-2,2023-11-11
500,Sale,-1,2023-11-11
229,Sale,-1,2023-11-11
495,Sale,-1,2023-11-11
118,Sale,-2,2023-11-11
146,Sale,-1,2023-11-12
312,Sale,-3,2023-11-12
174,Sale,-4,2023-11-12
124,Sale,-5,2023-11-12
409,Sale,-5,2023-11-12
275,Sale,-5,2023-11-12
453,Sale,-2,2023-11-12
333,Sale,-1,2023-11-12
122,Sale,-2,2023-11-12
182,Sale,-4,2023-11-12
363,Sale,-5,2023-11-12
360,Sale,-3,2023-11-12
153,Sale,-1,2023-11-12
367,Sale,-2,2023-11-12
6,Sale,-1,2023-11-12
58,Sale,-3,2023-11-12
64,Sale,-4,2023-11-12
201,Sale,-1,2023-11-12
119,Sale,-3,2023-11-12
1,Sale,-3,2023-11-12
366,Sale,-2,2023-11-12
302,Sale,-5,2023-11-12
267,Sale,-4,2023-11-12
131,Sale,-3,2023-11-12
326,Sale,-2,2023-11-12
159,Sale,-3,2023-11-12
434,Sale,-2,2023-11-12
176,Sale,-5,2023-11-12
336,Sale,-2,2023-11-12
475,Sale,-2,2023-11-12
369,Sale,-4,2023-11-12
346,Sale,-3,2023-11-12
359,Sale,-5,2023-11-12
84,Sale,-3,2023-11-12
39,Sale,-2,2023-11-12
286,Sale,-1,2023-11-12
44,Sale,-2,2023-11-12
469,Sale,-1,2023-11-12
151,Sale,-5,2023-11-12
490,Sale,-4,2023-11-12
488,Sale,-5,2023-11-12
437,Sale,-2,2023-11-12
370,Sale,-3,2023-11-12
17,Sale,-5,2023-11-12
69,Sale,-3,2023-11-12
399,Sale,-4,2023-11-12
21,Sale,-3,2023-11-12
270,Sale,-4,2023-11-12
288,Sale,-5,2023-11-12
254,Sale,-4,2023-11-12
463,Sale,-3,2023-11-12
304,Sale,-3,2023-11-12
96,Sale,-5,2023-11-12
304,Sale,-5,2023-11-12
71,Sale,-2,2023-11-12
259,Sale,-4,2023-11-12
163,Sale,-3,2023-11-12
203,Sale,-3,2023-11-12
25,Sale,-1,2023-11-12
101,Sale,-2,2023-11-12
21,Sale,-5,2023-11-12
337,Sale,-1,2023-11-12
473,Sale,-4,2023-11-13
253,Sale,-5,2023-11-13
475,Sale,-5,2023-11-13
128,Sale,-2,2023-11-13
394,Sale,-3,2023-11-13
57,Sale,-1,2023-11-13
159,Sale,-4,2023-11-13
229,Sale,-1,2023-11-13
389,Sale,-1,2023-11-13
183,Sale,-5,2023-11-13
10,Sale,-1,2023-11-13
479,Sale,-2,2023-11-13
3,Sale,-4,2023-11-13
156,Sale,-4,2023-11-13
383,Sale,-3,2023-11-13
130,Sale,-2,2023-11-13
76,Sale,-3,2023-11-13
104,Sale,-4,2023-11-13
396,Sale,-1,2023-11-13
140,Sale,-2,2023-11-13
64,Sale,-4,2023-11-13
488,Sale,-3,2023-11-13
341,Sale,-4,2023-11-13
241,Sale,-4,2023-11-13
371,Sale,-3,2023-11-13
23,Sale,-3,2023-11-13
443,Sale,-1,2023-11-13
21,Sale,-3,2023-11-13
72,Sale,-2,2023-11-13
333,Sale,-5,2023-11-13
11,Sale,-1,2023-11-13
246,Sale,-2,2023-11-13
179,Sale,-5,2023-11-13
274,Sale,-3,2023-11-13
169,Sale,-5,2023-11-13
204,Sale,-5,2023-11-13
425,Sale,-1,2023-11-13
144,Sale,-4,2023-11-13
12,Sale,-2,2023-11-14
161,Sale,-4,2023-11-14
155,Sale,-2,2023-11-14
446,Sale,-3,2023-11-14
58,Sale,-2,2023-11-14
246,Sale,-3,2023-11-14
421,Sale,-2,2023-11-14
497,Sale,-2,2023-11-14
410,Sale,-5,2023-11-14
132,Sale,-2,2023-11-14
481,Sale,-3,2023-11-14
336,Sale,-5,2023-11-14
13,Sale,-1,2023-11-14
217,Sale,-4,2023-11-14
259,Sale,-5,2023-11-14
156,Sale,-5,2023-11-14
341,Sale,-2,2023-11-14
26,Sale,-5,2023-11-14
452,Sale,-1,2023-11-14
376,Sale,-1,2023-11-14
454,Sale,-3,2023-11-14
322,Sale,-5,2023-11-14
251,Sale,-2,2023-11-14
261,Sale,-3,2023-11-14
273,Sale,-1,2023-11-14
161,Sale,-2,2023-11-14
274,Sale,-4,2023-11-14
247,Sale,-4,2023-11-14
238,Sale,-2,2023-11-14
187,Sale,-4,2023-11-14
283,Sale,-2,2023-11-14
273,Sale,-1,2023-11-14
437,Sale,-5,2023-11-14
10,Sale,-3,2023-11-14
188,Sale,-2,2023-11-14
54,Sale,-3,2023-11-14
335,Sale,-1,2023-11-14
372,Sale,-2,2023-11-14
295,Sale,-1,2023-11-14
115,Sale,-1,2023-11-14
123,Sale,-5,2023-11-14
341,Sale,-4,2023-11-14
150,Sale,-3,2023-11-14
206,Sale,-5,2023-11-14
386,Sale,-2,2023-11-14
211,Sale,-2,2023-11-14
149,Sale,-2,2023-11-14
303,Sale,-3,2023-11-14
197,Sale,-2,2023-11-14
247,Sale,-4,2023-11-14
277,Sale,-1,2023-11-14
103,Sale,-2,2023-11-14
223,Sale,-4,2023-11-15
154,Sale,-5,2023-11-15
173,Sale,-2,2023-11-15
244,Sale,-5,2023-11-15
160,Sale,-1,2023-11-15
308,Sale,-1,2023-11-15
95,Sale,-3,2023-11-15
350,Sale,-1,2023-11-15
213,Sale,-5,2023-11-15
483,Sale,-1,2023-11-15
500,Sale,-3,2023-11-15
436,Sale,-3,2023-11-15
355,Sale,-2,2023-11-15
305,Sale,-5,2023-11-15
106,Sale,-3,2023-11-15
413,Sale,-3,2023-11-15
294,Sale,-2,2023-11-15
342,Sale,-2,2023-11-15
446,Sale,-3,2023-11-16
420,Sale,-4,2023-11-16
393,Sale,-1,2023-11-16
223,Sale,-3,2023-11-16
96,Sale,-5,2023-11-16
266,Sale,-2,2023-11-16
51,Sale,-2,2023-11-16
217,Sale,-1,2023-11-16
99,Sale,-5,2023-11-16
272,Sale,-5,2023-11-16
336,Sale,-5,2023-11-16
97,Sale,-3,2023-11-16
323,Sale,-2,2023-11-16
488,Sale,-4,2023-11-16
111,Sale,-1,2023-11-16
313,Sale,-3,2023-11-16
169,Sale,-5,2023-11-16
487,Sale,-3,2023-11-16
353,Sale,-4,2023-11-16
422,Sale,-5,2023-11-16
65,Sale,-2,2023-11-16
58,Sale,-2,2023-11-16
231,Sale,-3,2023-11-16
335,Sale,-3,2023-11-16
277,Sale,-2,2023-11-16
95,Sale,-5,2023-11-16
353,Sale,-1,2023-11-16
432,Sale,-5,2023-11-16
66,Sale,-5,2023-11-16
345,Sale,-3,2023-11-16
47,Sale,-2,2023-11-16
417,Sale,-2,2023-11-16
267,Sale,-2,2023-11-16
111,Sale,-1,2023-11-16
228,Sale,-5,2023-11-16
83,Sale,-4,2023-11-16
474,Sale,-1,2023-11-16
146,Sale,-5,2023-11-16
241,Sale,-3,2023-11-16
289,Sale,-5,2023-11-16
390,Sale,-3,2023-11-16
175,Sale,-2,2023-11-16
258,Sale,-5,2023-11-16
58,Sale,-1,2023-11-17
11,Sale,-5,2023-11-17
309,Sale,-5,2023-11-17
286,Sale,-4,2023-11-17
226,Sale,-5,2023-11-17
484,Sale,-2,2023-11-17
287,Sale,-1,2023-11-17
134,Sale,-5,2023-11-17
399,Sale,-5,2023-11-17
460,Sale,-3,2023-11-17
300,Sale,-3,2023-11-17
41,Sale,-1,2023-11-17
127,Sale,-4,2023-11-17
271,Sale,-4,2023-11-17
58,Sale,-4,2023-11-17
461,Sale,-3,2023-11-17
89,Sale,-1,2023-11-17
341,Sale,-1,2023-11-17
102,Sale,-2,2023-11-17
359,Sale,-2,2023-11-17
374,Sale,-5,2023-11-17
295,Sale,-1,2023-11-17
138,Sale,-2,2023-11-17
320,Sale,-1,2023-11-17
213,Sale,-5,2023-11-17
168,Sale,-3,2023-11-17
41,Sale,-1,2023-11-17
248,Sale,-5,2023-11-17
196,Sale,-4,2023-11-17
59,Sale,-1,2023-11-17
225,Sale,-2,2023-11-17
131,Sale,-4,2023-11-17
20,Sale,-2,2023-11-17
489,Sale,-2,2023-11-17
402,Sale,-2,2023-11-17
209,Sale,-2,2023-11-17
164,Sale,-5,2023-11-17
246,Sale,-5,2023-11-17
271,Sale,-4,2023-11-17
272,Sale,-4,2023-11-17
427,Sale,-2,2023-11-17
305,Sale,-4,2023-11-17
297,Sale,-3,2023-11-17
332,Sale,-4,2023-11-17
260,Sale,-2,2023-11-17
99,Sale,-3,2023-11-17
181,Sale,-4,2023-11-17
303,Sale,-3,2023-11-17
343,Sale,-4,2023-11-17
15,Sale,-3,2023-11-17
97,Sale,-3,2023-11-17
224,Sale,-5,2023-11-17
230,Sale,-2,2023-11-17
410,Sale,-5,2023-11-17
103,Sale,-2,2023-11-17
363,Sale,-1,2023-11-17
205,Sale,-2,2023-11-17
213,Sale,-1,2023-11-17
151,Sale,-3,2023-11-17
134,Sale,-2,2023-11-17
74,Sale,-2,2023-11-17
247,Sale,-3,2023-11-17
415,Sale,-4,2023-11-17
376,Sale,-5,2023-11-17
93,Sale,-2,2023-11-17
414,Sale,-5,2023-11-17
288,Sale,-1,2023-11-18
312,Sale,-3,2023-11-18
343,Sale,-1,2023-11-18
467,Sale,-4,2023-11-18
223,Sale,-4,2023-11-18
85,Sale,-4,2023-11-18
296,Sale,-5,2023-11-18
473,Sale,-4,2023-11-18
10,Sale,-3,2023-11-18
401,Sale,-1,2023-11-18
132,Sale,-4,2023-11-18
80,Sale,-4,2023-11-18
235,Sale,-2,2023-11-18
359,Sale,-1,2023-11-18
348,Sale,-3,2023-11-18
336,Sale,-3,2023-11-18
473,Sale,-1,2023-11-18
436,Sale,-4,2023-11-18
233,Sale,-5,2023-11-18
212,Sale,-1,2023-11-19
447,Sale,-4,2023-11-19
241,Sale,-2,2023-11-19
115,Sale,-4,2023-11-19
78,Sale,-3,2023-11-19
498,Sale,-5,2023-11-19
438,Sale,-5,2023-11-19
370,Sale,-3,2023-11-19
171,Sale,-5,2023-11-19
126,Sale,-4,2023-11-19
14,Sale,-1,2023-11-19
138,Sale,-3,2023-11-19
327,Sale,-2,2023-11-19
219,Sale,-3,2023-11-19
221,Sale,-3,2023-11-19
134,Sale,-3,2023-11-19
372,Sale,-3,2023-11-19
497,Sale,-2,2023-11-19
362,Sale,-4,2023-11-19
278,Sale,-1,2023-11-19
360,Sale,-1,2023-11-19
234,Sale,-3,2023-11-19
380,Sale,-2,2023-11-19
220,Sale,-5,2023-11-19
491,Sale,-3,2023-11-19
365,Sale,-2,2023-11-19
490,Sale,-2,2023-11-19
442,Sale,-1,2023-11-19
438,Sale,-5,2023-11-19
57,Sale,-3,2023-11-19
362,Sale,-4,2023-11-19
476,Sale,-4,2023-11-19
362,Sale,-2,2023-11-19
261,Sale,-3,2023-11-19
324,Sale,-2,2023-11-19
350,Sale,-5,2023-11-19
362,Sale,-5,2023-11-19
49,Sale,-2,2023-11-19
197,Sale,-1,2023-11-19
307,Sale,-5,2023-11-19
444,Sale,-3,2023-11-19
3,Sale,-1,2023-11-19
251,Sale,-3,2023-11-19
38,Sale,-3,2023-11-19
471,Sale,-3,2023-11-19
411,Sale,-1,2023-11-19
476,Sale,-3,2023-11-19
4,Sale,-2,2023-11-19
338,Sale,-2,2023-11-19
406,Sale,-4,2023-11-19
124,Sale,-5,2023-11-19
200,Sale,-4,2023-11-19
137,Sale,-2,2023-11-19
185,Sale,-5,2023-11-19
13,Sale,-2,2023-11-19
286,Sale,-5,2023-11-19
89,Sale,-5,2023-11-19
44,Sale,-2,2023-11-19
172,Sale,-5,2023-11-19
321,Sale,-1,2023-11-19
297,Sale,-1,2023-11-20
385,Sale,-5,2023-11-20
336,Sale,-5,2023-11-20
181,Sale,-1,2023-11-20
421,Sale,-2,2023-11-21
354,Sale,-4,2023-11-21
178,Sale,-1,2023-11-21
61,Sale,-4,2023-11-21
197,Sale,-1,2023-11-21
474,Sale,-5,2023-11-21
38,Sale,-3,2023-11-21
492,Sale,-3,2023-11-21
450,Sale,-4,2023-11-21
38,Sale,-1,2023-11-21
395,Sale,-1,2023-11-21
335,Sale,-2,2023-11-21
473,Sale,-3,2023-11-21
252,Sale,-4,2023-11-21
212,Sale,-4,2023-11-21
444,Sale,-3,2023-11-21
67,Sale,-5,2023-11-21
24,Sale,-5,2023-11-21
12,Sale,-1,2023-11-21
168,Sale,-4,2023-11-21
219,Sale,-1,2023-11-21
408,Sale,-4,2023-11-21
204,Sale,-3,2023-11-21
271,Sale,-2,2023-11-21
17,Sale,-4,2023-11-21
307,Sale,-5,2023-11-21
389,Sale,-5,2023-11-21
417,Sale,-4,2023-11-21
266,Sale,-1,2023-11-21
155,Sale,-1,2023-11-21
9,Sale,-4,2023-11-21
315,Sale,-4,2023-11-21
115,Sale,-1,2023-11-21
145,Sale,-3,2023-11-21
162,Sale,-2,2023-11-21
155,Sale,-1,2023-11-21
175,Sale,-1,2023-11-21
117,Sale,-4,2023-11-21
99,Sale,-5,2023-11-21
358,Sale,-5,2023-11-21
489,Sale,-4,2023-11-21
468,Sale,-5,2023-11-21
437,Sale,-2,2023-11-21
120,Sale,-4,2023-11-21
478,Sale,-4,2023-11-21
126,Sale,-4,2023-11-21
113,Sale,-1,2023-11-21
37,Sale,-1,2023-11-21
497,Sale,-1,2023-11-21
346,Sale,-4,2023-11-21
498,Sale,-2,2023-11-21
320,Sale,-2,2023-11-21
331,Sale,-5,2023-11-21
344,Sale,-1,2023-11-21
487,Sale,-5,2023-11-21
25,Sale,-2,2023-11-21
268,Sale,-2,2023-11-21
271,Sale,-3,2023-11-21
129,Sale,-1,2023-11-21
205,Sale,-3,2023-11-21
111,Sale,-2,2023-11-21
270,Sale,-5,2023-11-21
70,Sale,-5,2023-11-21
361,Sale,-5,2023-11-21
57,Sale,-4,2023-11-21
351,Sale,-4,2023-11-21
434,Sale,-1,2023-11-21
191,Sale,-2,2023-11-21
99,Sale,-2,2023-11-21
482,Sale,-2,2023-11-22
347,Sale,-2,2023-11-22
338,Sale,-5,2023-11-22
300,Sale,-3,2023-11-22
180,Sale,-1,2023-11-22
145,Sale,-5,2023-11-22
452,Sale,-4,2023-11-22
202,Sale,-5,2023-11-22
122,Sale,-2,2023-11-22
451,Sale,-1,2023-11-22
36,Sale,-3,2023-11-22
407,Sale,-3,2023-11-22
30,Sale,-4,2023-11-22
32,Sale,-4,2023-11-22
353,Sale,-3,2023-11-22
329,Sale,-5,2023-11-22
344,Sale,-2,2023-11-22
312,Sale,-2,2023-11-22
25,Sale,-4,2023-11-22
378,Sale,-3,2023-11-22
402,Sale,-2,2023-11-22
442,Sale,-2,2023-11-22
362,Sale,-3,2023-11-22
175,Sale,-5,2023-11-22
40,Sale,-5,2023-11-23
418,Sale,-5,2023-11-23
442,Sale,-4,2023-11-23
210,Sale,-2,2023-11-23
449,Sale,-3,2023-11-23
6,Sale,-3,2023-11-23
37,Sale,-2,2023-11-23
371,Sale,-2,2023-11-23
260,Sale,-3,2023-11-23
209,Sale,-4,2023-11-23
336,Sale,-5,2023-11-23
470,Sale,-1,2023-11-23
60,Sale,-3,2023-11-23
55,Sale,-3,2023-11-23
185,Sale,-1,2023-11-23
436,Sale,-3,2023-11-23
187,Sale,-5,2023-11-23
442,Sale,-2,2023-11-23
32,Sale,-3,2023-11-23
438,Sale,-4,2023-11-23
72,Sale,-3,2023-11-23
93,Sale,-4,2023-11-23
349,Sale,-4,2023-11-23
84,Sale,-4,2023-11-23
254,Sale,-2,2023-11-23
419,Sale,-1,2023-11-23
173,Sale,-1,2023-11-23
235,Sale,-1,2023-11-23
471,Sale,-2,2023-11-23
351,Sale,-1,2023-11-24
423,Sale,-5,2023-11-24
312,Sale,-5,2023-11-24
308,Sale,-5,2023-11-24
484,Sale,-5,2023-11-24
384,Sale,-2,2023-11-24
484,Sale,-2,2023-11-24
235,Sale,-2,2023-11-24
199,Sale,-3,2023-11-24
140,Sale,-2,2023-11-24
31,Sale,-2,2023-11-24
74,Sale,-5,2023-11-24
275,Sale,-5,2023-11-24
143,Sale,-4,2023-11-24
314,Sale,-5,2023-11-24
376,Sale,-2,2023-11-24
323,Sale,-4,2023-11-24
143,Sale,-4,2023-11-24
79,Sale,-2,2023-11-24
293,Sale,-2,2023-11-24
331,Sale,-5,2023-11-24
475,Sale,-3,2023-11-24
286,Sale,-4,2023-11-24
185,Sale,-1,2023-11-24
277,Sale,-4,2023-11-24
103,Sale,-4,2023-11-24
279,Sale,-4,2023-11-24
92,Sale,-5,2023-11-24
477,Sale,-2,2023-11-24
489,Sale,-4,2023-11-25
309,Sale,-4,2023-11-25
106,Sale,-2,2023-11-25
209,Sale,-5,2023-11-25
235,Sale,-2,2023-11-25
291,Sale,-4,2023-11-25
311,Sale,-1,2023-11-25
490,Sale,-4,2023-11-25
82,Sale,-1,2023-11-25
390,Sale,-2,2023-11-25
469,Sale,-1,2023-11-25
323,Sale,-3,2023-11-25
119,Sale,-1,2023-11-25
136,Sale,-1,2023-11-25
191,Sale,-1,2023-11-25
1,Sale,-1,2023-11-25
145,Sale,-4,2023-11-25
263,Sale,-3,2023-11-25
415,Sale,-3,2023-11-25
